url,salary_from,salary_to,salary_cur,name,ref
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44303739?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,40000.0,руб.,Портной/швея,https://korolev.hh.ru/vacancy/44811535?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/42740957?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44599624?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44727122?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,36500.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/40979746?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,6000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44709314?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44805328?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44728435?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44760191?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44836588?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,24000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44728860?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44847789?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44773894?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,850.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/39997863?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,100000.0,руб.,Швея (бренд одежды),https://korolev.hh.ru/vacancy/44161795?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,60000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44721864?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43760383?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44747828?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44862435?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44781387?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея - ученик,https://korolev.hh.ru/vacancy/40701796?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной на производство,https://korolev.hh.ru/vacancy/44716231?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея в трикотажный цех,https://korolev.hh.ru/vacancy/38653942?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44708511?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/42596427?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея (с. Кочубеевское),https://korolev.hh.ru/vacancy/43760896?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44751676?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,130000.0,160000.0,KZT,Швея (реконструктор одежды),https://korolev.hh.ru/vacancy/42946349?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44669323?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43760383?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44681254?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44747828?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,70000.0,110000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44715121?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,100000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44647276?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,55000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44687376?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43609804?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44672000?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,65000.0,руб.,Швея мягкой мебели,https://korolev.hh.ru/vacancy/44838557?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-закройщик,https://korolev.hh.ru/vacancy/44335055?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,70000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44701842?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,80000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44767319?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639190?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44043846?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,18000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44791451?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,38000.0,55000.0,руб.,Швея-закройщик,https://korolev.hh.ru/vacancy/44537474?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,40000.0,руб.,Сборщик обуви (швея),https://korolev.hh.ru/vacancy/43926189?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44680879?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-закройщица/Швея-закройщик,https://korolev.hh.ru/vacancy/44747832?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44762542?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной по пошиву трикотажных изделий,https://korolev.hh.ru/vacancy/44646521?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44681763?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,30000.0,руб.,Швея / Ученик швеи,https://korolev.hh.ru/vacancy/38671863?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44714459?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44777086?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,800.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/43701981?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44822185?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,70000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44766282?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,70000.0,руб.,Швея универсал портной,https://korolev.hh.ru/vacancy/43704719?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44655073?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,100000.0,руб.,Швея/Швей,https://korolev.hh.ru/vacancy/44639659?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/40495143?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639192?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44726180?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,90000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43839396?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639195?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,55000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44652075?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,21500.0,45000.0,руб.,Швея-закройщик (ученик),https://korolev.hh.ru/vacancy/44656603?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,15000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44611405?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639194?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639196?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44619316?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,55000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44654997?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44242836?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44781387?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,40000.0,руб.,Швея (текстильные стропы),https://korolev.hh.ru/vacancy/43683697?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,800.0,1200.0,бел.руб.,"Швея (ул. Володарского, 112)",https://korolev.hh.ru/vacancy/43445091?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44314796?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,80000.0,100000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44607092?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,30000.0,руб.,Ученик швеи/швея,https://korolev.hh.ru/vacancy/40694871?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/41854931?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44634564?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639196?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,20000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44648515?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,70000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44766282?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1200.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44871473?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44634571?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,850.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/39924866?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/37546511?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639192?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44811677?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639199?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44594772?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43271456?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея (производственная фабрика),https://korolev.hh.ru/vacancy/44647587?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639194?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44594776?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44167333?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44639193?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,55000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44589063?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,28000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44684661?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44497235?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44593695?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44607262?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44700302?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,42000.0,руб.,Швея,https://korolev.hh.ru/vacancy/39022758?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44685209?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,40000.0,руб.,Швея на карманы,https://korolev.hh.ru/vacancy/44516617?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,24000.0,руб.,Швея,https://korolev.hh.ru/vacancy/40949321?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44563966?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44609387?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,28000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44585369?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,27000.0,руб.,Швея - закройщик,https://korolev.hh.ru/vacancy/44516226?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,18000.0,грн.,Швея,https://korolev.hh.ru/vacancy/43891788?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,38000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43790691?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,70000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44496095?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея/портной в трикотажный цех,https://korolev.hh.ru/vacancy/44113921?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/40237916?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея трикотажных изделий,https://korolev.hh.ru/vacancy/40859242?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44603872?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44730333?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея (проспект Гагарина),https://korolev.hh.ru/vacancy/41579762?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44536941?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44723201?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,55000.0,руб.,Швея универсал,https://korolev.hh.ru/vacancy/44681524?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,36000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/42409200?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,30000.0,руб.,Швея на заготовки,https://korolev.hh.ru/vacancy/44515854?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1200.0,бел.руб.,Швея по перетяжке мебели,https://korolev.hh.ru/vacancy/44644211?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44594774?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,55000.0,120000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44573388?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44370304?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/42964808?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44538268?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,23000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44759130?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44664579?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44594770?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея в г. Краснодар,https://korolev.hh.ru/vacancy/44469679?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/39957013?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44471908?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44249711?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/42331179?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Мастер по ремонту одежды/швея,https://korolev.hh.ru/vacancy/44333962?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,23150.0,руб.,Швея,https://korolev.hh.ru/vacancy/44764119?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44457967?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,24000.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44546290?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/42964814?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44559737?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/39957012?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44462801?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44589483?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43271456?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44457961?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44282294?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,28000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44585372?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44558836?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,35000.0,руб.,Швея (трикотаж),https://korolev.hh.ru/vacancy/39169280?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1000.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44613593?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,1000.0,1500.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44238958?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,200000.0,KZT,Швея-портной,https://korolev.hh.ru/vacancy/43677782?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной экспериментального бюро (Пошив стильной женской одежды),https://korolev.hh.ru/vacancy/44604319?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,20000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44454211?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-универсал,https://korolev.hh.ru/vacancy/44453377?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43646282?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44430265?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44476450?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44538268?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,32000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44535892?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44470284?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея (нижнее белье),https://korolev.hh.ru/vacancy/44196945?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,15000.0,25000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44473166?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,55000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44155342?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/43158134?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44249711?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,21000.0,21000.0,руб.,Швея-портной (костюмер),https://korolev.hh.ru/vacancy/44664336?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44259273?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44519737?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,70000.0,90000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44203656?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44154640?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44518207?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,80000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44051829?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,20000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44445999?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,22000.0,26000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44398014?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44456457?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,55000.0,руб.,Швея-закройщик,https://korolev.hh.ru/vacancy/44662460?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1000.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44428887?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44463872?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44154640?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43024828?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,57000.0,руб.,Швея на пальто (верхняя одежда),https://korolev.hh.ru/vacancy/44417368?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея на производство,https://korolev.hh.ru/vacancy/38812005?query=%D1%88%D0%B2%D0%B5%D1%8F
